index,SettlementPeriod,Real_Prices,Predictor_1,Predictor_2,Predictor_3,Predictor_4,Predictor_5,Predictor_6,Predictor_7,Predictor_8,Predictor_9,Predictor_10,Predictor_11,Predictor_12
7551,5/7/2020 6:30,10.97,33.03,44.548,448.4,19.91,0.552596,23.32,3236.173,0,1185.703,3393,23.23,-906
7552,5/7/2020 7:00,14.52,48.48,42.62,305.1,19.91,0.552596,23.32,3247.633,92,1138.399,3391,23.23,-906
7553,5/7/2020 7:30,1.75,37.76,51.246,90.95,19.91,0.552596,31.49,3291.123,122,1092.052,3368,29.72,-906
7554,5/7/2020 8:00,15.11,36.26,24.14,56.05,19.91,0.552596,31.49,3444.553,47,1043.812,3456,29.72,-906
7555,5/7/2020 8:30,15.52,21.84,-4.311,60.8,19.91,0.552596,29,3599.313,65,914.65,3545,36.56,-906
7556,5/7/2020 9:00,33.52,19.24,1.055,99.5,19.91,0.552596,29,3731.903,15,858.635,3656,36.56,-906
7557,5/7/2020 9:30,16.83,46.06,20.307,169.85,19.91,0.552596,26.76,3748.033,141,804.401,3688,41.39,-870
7558,5/7/2020 10:00,16.17,51.85,34.291,167.8,19.91,0.552596,26.76,3750.633,142,756.736,3621,41.39,-906
7559,5/7/2020 10:30,16.15,39.57,37.166,186.8,19.91,0.552596,25,3844.893,71,710.302,3522,38.68,-757
7560,5/7/2020 11:00,17.35,32.16,28.208,162.55,19.91,0.552596,25,3837.863,15,664.495,3437,38.68,-605
7561,5/7/2020 11:30,16.04,24.21,22.968,71.5,19.91,0.552596,23.26,3832.613,0,620.191,3376,35.8,-557
7562,5/7/2020 12:00,16.05,22.53,13.234,32.25,19.91,0.552596,23.26,3838.123,-41,587.384,3338,35.8,-701
7563,5/7/2020 12:30,24.32,20.78,5.53,14.05,19.91,0.552596,22.18,3838.333,-15,554.667,3306,32.62,-625
7564,5/7/2020 13:00,16.66,18.24,-2.39,-11.15,19.91,0.552596,22.18,3748.003,144,537.642,3349,32.62,-515
7565,5/7/2020 13:30,28.25,13.43,-7.573,-48.45,19.91,0.552596,21.53,3488.833,15,520.265,3233,30.2,-602
7566,5/7/2020 14:00,18.74,14.21,-1.399,-27.6,19.91,0.552596,21.53,3485.153,-20,509.588,3085,30.2,-684
7567,5/7/2020 14:30,27.28,24.01,6.665,14.3,19.91,0.552596,21.85,3518.473,-30,466.175,2935,34,-622
7568,5/7/2020 15:00,81.59,18.16,3.277,-28.95,19.91,0.552596,21.85,3192.033,-180,460.397,2812,34,-536
7569,5/7/2020 15:30,112.73,18.12,-2.989,33.55,19.91,0.552596,24,3180.313,-330,455.774,2706,31.19,-584
7570,5/7/2020 16:00,21.52,15.34,0.022,59.7,19.91,0.552596,24,3057.803,-302,443.138,2685,31.19,-606
7571,5/7/2020 16:30,43.33,12.72,-1.068,87.55,19.91,0.552596,31,3063.213,-365,430.16,2588,29,-590
7572,5/7/2020 17:00,56.56,12.99,-1.233,179.3,19.91,0.552596,31,3004.493,0,418.342,2503,29,-498
7573,5/7/2020 17:30,105.53,12.11,-4.687,223.65,19.91,0.552596,36,2930.893,0,405.196,2433,26.27,-480
7574,5/7/2020 18:00,29.92,20.83,7.794,194.5,19.91,0.552596,36,2912.293,0,401.925,2404,26.27,-516
7575,5/7/2020 18:30,32.63,25.17,18.942,162.1,19.91,0.552596,36,2906.683,-278,396.746,2353,23.16,-424
7576,5/7/2020 19:00,42.32,36.49,27.934,159.6,19.91,0.552596,36,2834.983,-189,381.709,2320,23.16,-353
7577,5/7/2020 19:30,30.69,44.67,34.013,151.05,19.91,0.552596,33,2827.923,0,366.077,2326,23,-482
7578,5/7/2020 20:00,30.97,56.24,45.202,104.25,19.91,0.552596,33,2722.993,0,344.566,2326,23,-562
7579,5/7/2020 20:30,31.24,38.63,33.436,134.4,19.91,0.552596,32.78,2888.123,-166,322.345,2922,25.16,-599
7580,5/7/2020 21:00,50.54,43.27,33.181,118,19.91,0.552596,32.78,2903.323,-316,301.095,2932,25.16,-644
7581,5/7/2020 21:30,16.26,53.97,47.282,50.5,19.91,0.552596,27.56,2987.543,-311,282.195,2928,27.56,-689
7582,5/7/2020 22:00,10.09,42.87,38.655,-47.55,19.91,0.552596,27.56,3346.313,-315,263.487,3077,27.56,-663
7583,5/7/2020 22:30,13.92,69.59,33.73,-110.2,19.91,0.552596,24.68,3410.893,0,250.492,3249,28.69,-776
7584,5/7/2020 23:00,10.71,76.43,23.128,-115.15,19.91,0.552596,24.68,3370.863,259,243.209,3466,28.69,-852
7585,5/7/2020 23:30,12.61,75.51,23.672,-146.6,19.91,0.552596,23.23,3500.493,267,238.84,3713,36,-886
7586,5/8/2020 0:00,15.34,26.87,9.378,-136.55,19.73,0.543325,23.23,3531.813,409,231.892,3932,36,-856
7587,5/8/2020 0:30,21.47,34.13,17.786,-122.05,19.73,0.543325,22,3522.433,468,226.765,4068,37.72,-886
7588,5/8/2020 1:00,35.95,38.36,11.394,-198.7,19.73,0.543325,22,3517.943,436,225.494,4127,37.72,-886
7589,5/8/2020 1:30,60.92,29.25,8.681,-225.45,19.73,0.543325,18.5,3546.703,63,224.855,3306,36.03,-906
7590,5/8/2020 2:00,70.31,13.52,4.447,-176.95,19.73,0.543325,18.5,3547.613,67,230.984,3321,36.03,-906
7591,5/8/2020 2:30,10.23,24.43,2.181,-134.15,19.73,0.543325,17.91,3515.053,129,239.861,3354,36.04,-906
7592,5/8/2020 3:00,20.71,21.31,1.923,-132.95,19.73,0.543325,17.91,3511.403,154,248.201,3368,36.04,-906
7593,5/8/2020 3:30,37.81,27.82,16.416,-133.4,19.73,0.543325,18.49,3509.613,595,256.467,3406,34.16,-906
7594,5/8/2020 4:00,44.79,16.81,13.836,-118.4,19.73,0.543325,18.49,3512.073,135,261.326,3473,34.16,-868
7595,5/8/2020 4:30,36.41,14.84,14.323,-121.5,19.73,0.543325,19.37,3511.553,146,265.481,3539,32,-834
7596,5/8/2020 5:00,14.75,18.15,17.04,-147.25,19.73,0.543325,19.37,3506.963,111,267.995,3462,32,-823
7597,5/8/2020 5:30,16.85,20.17,16.331,-187.35,19.73,0.543325,21.54,3469.983,245,267.539,3374,25.54,-817
7598,5/8/2020 6:00,25.03,17.15,15.026,-211.5,19.73,0.543325,21.54,3253.673,0,266.706,3334,25.54,-817
7599,5/8/2020 6:30,33.23,21.1,7.2,-166.45,19.73,0.543325,25,3271.433,347,263.265,3252,26.5,-805
7600,5/8/2020 7:00,23.89,22.88,13.122,-59.75,19.73,0.543325,25,3321.073,739,256.045,3261,26.5,-860
7601,5/8/2020 7:30,37.34,20.08,12.327,20.1,19.73,0.543325,34.9,3419.213,592,247.057,3242,35,-906
7602,5/8/2020 8:00,60.55,13.74,0.272,-24.2,19.73,0.543325,34.9,3559.823,409,240.349,3354,35,-906
7603,5/8/2020 8:30,123.67,12.19,-16.717,-42.9,19.73,0.543325,32.26,3563.723,486,216.504,3494,40.84,-906
7604,5/8/2020 9:00,138.42,13.99,-5.535,40.9,19.73,0.543325,32.26,3719.033,215,216.855,3592,40.84,-872
7605,5/8/2020 9:30,51.5,16.15,-11.744,27.2,19.73,0.543325,29,3735.383,339,215.961,3600,45.28,-754
7606,5/8/2020 10:00,51.21,26.31,1.249,26.2,19.73,0.543325,29,3734.183,287,212.464,3566,45.28,-817
7607,5/8/2020 10:30,61.38,47.94,19.047,64.7,19.73,0.543325,25,3743.953,233,208.321,3458,44,-832
7608,5/8/2020 11:00,51.42,37.54,19.333,89.2,19.73,0.543325,25,3739.013,138,203.763,3369,44,-625
7609,5/8/2020 11:30,86.08,29.43,18.869,134.1,19.73,0.543325,25.95,3701.113,119,199.54,3300,41,-429
7610,5/8/2020 12:00,23.36,29.02,0,145.8,19.73,0.543325,25.95,3714.873,144,204.118,3228,41,-317
7611,5/8/2020 12:30,38.73,25.14,0,106.8,19.73,0.543325,24.5,3631.533,154,209.584,3191,35.08,-160
7612,5/8/2020 13:00,36.49,25.06,0,49.15,19.73,0.543325,24.5,3551.873,281,217.559,3245,35.08,-171
7613,5/8/2020 13:30,43.41,10.52,-6.773,71.9,19.73,0.543325,23.23,3541.513,121,224.468,3137,39.15,-167
7614,5/8/2020 14:00,46.72,11.64,-11.489,86.35,19.73,0.543325,23.23,3535.663,0,221.687,3029,39.15,-18
7615,5/8/2020 14:30,58.91,16.05,-1.631,168.75,19.73,0.543325,23.23,3516.423,-53,214.598,2895,40.22,98
7616,5/8/2020 15:00,33.41,13.23,-0.053,161.5,19.73,0.543325,23.23,3123.883,-203,212.284,2771,40.22,203
7617,5/8/2020 15:30,25.63,4.11,-1.572,148,19.73,0.543325,29.72,3118.633,-225,208.72,2689,40.22,171
7618,5/8/2020 16:00,32.63,14.07,-8.843,207.55,19.73,0.543325,29.72,3107.263,-225,205.699,2655,40.22,201
7619,5/8/2020 16:30,36.45,10.97,-15.711,203.5,19.73,0.543325,36.56,3108.053,-335,203.561,2565,34,255
7620,5/8/2020 17:00,31.28,14.52,-23.33,124.85,19.73,0.543325,36.56,3108.043,0,201.438,2488,34,277
7621,5/8/2020 17:30,39.65,1.75,-24.868,150.45,19.73,0.543325,41.39,3032.723,0,198.856,2421,30.06,194
7622,5/8/2020 18:00,38.18,15.11,-21.903,209.1,19.73,0.543325,41.39,2999.853,0,197.676,2353,30.06,201
7623,5/8/2020 18:30,29.73,15.52,-16.282,247.4,19.73,0.543325,38.68,3010.613,-387,196.84,2334,27.82,179
7624,5/8/2020 19:00,27.95,33.52,-0.102,236.4,19.73,0.543325,38.68,3011.053,-264,195.108,2303,27.82,142
7625,5/8/2020 19:30,78.93,16.83,-3.25,213.05,19.73,0.543325,35.8,3010.723,-248,193.489,2301,27.13,144
7626,5/8/2020 20:00,26.06,16.17,-4.087,226.45,19.73,0.543325,35.8,2967.083,0,191.495,2296,27.13,73
7627,5/8/2020 20:30,11.91,16.15,-6.197,224.35,19.73,0.543325,32.62,2966.413,-161,166.642,2848,25.65,17
7628,5/8/2020 21:00,12.03,17.35,-2.78,172.2,19.73,0.543325,32.62,2879.583,-157,168.667,2826,25.65,-16
7629,5/8/2020 21:30,12.13,16.04,-6.777,165.5,19.73,0.543325,30.2,2892.463,-218,171.504,2797,26.44,-41
7630,5/8/2020 22:00,14,16.05,-5.87,103,19.73,0.543325,30.2,3363.663,-350,176.598,2864,26.44,-18
7631,5/8/2020 22:30,11.79,24.32,1.453,23.2,19.73,0.543325,34,3403.983,-365,184.015,2979,27.48,141
7632,5/8/2020 23:00,13.25,16.66,1.526,22.3,19.73,0.543325,34,3380.503,-358,192.087,3111,27.48,18
7633,5/8/2020 23:30,14.65,28.25,2.64,51.35,19.73,0.543325,31.19,3415.623,-208,200.252,3245,37.98,-18
7634,5/9/2020 0:00,14.39,18.74,-0.331,89.75,19.73,0.537354,31.19,3512.183,-165,201.237,3398,37.98,-28
7635,5/9/2020 0:30,14.24,27.28,-4.253,92.1,19.73,0.537354,29,3511.803,0,202.711,3514,39.84,-177
7636,5/9/2020 1:00,13.77,81.59,11.236,92.75,19.73,0.537354,29,3506.003,77,201.187,3635,39.84,-329
7637,5/9/2020 1:30,28.53,112.73,15.624,91.8,19.73,0.537354,26.27,3505.943,138,199.974,3010,39.84,-315
7638,5/9/2020 2:00,56.79,21.52,4.627,94.95,19.73,0.537354,26.27,3494.763,0,201.094,3072,39.84,-327
7639,5/9/2020 2:30,47.1,43.33,10.712,112.1,19.73,0.537354,23.16,3462.033,312,202.827,3140,36.56,-400
7640,5/9/2020 3:00,37.83,56.56,15.762,77.55,19.73,0.537354,23.16,3462.843,448,204.18,3170,36.56,-406
7641,5/9/2020 3:30,43.05,105.53,15.948,50.3,19.73,0.537354,23,3522.473,356,204.255,3198,35.15,-402
7642,5/9/2020 4:00,56.2,29.92,14.908,43.95,19.73,0.537354,23,3517.943,0,203.787,3227,35.15,-319
7643,5/9/2020 4:30,33.23,32.63,24.652,43.95,19.73,0.537354,25.16,3516.793,0,201.142,3242,29.49,-208
7644,5/9/2020 5:00,20.36,42.32,37.029,78.6,19.73,0.537354,25.16,3482.473,0,201.383,3193,29.49,-127
7645,5/9/2020 5:30,15.61,30.69,33.395,106.15,19.73,0.537354,27.56,3444.593,113,199.801,3136,23,-20
7646,5/9/2020 6:00,16.32,30.97,23.328,135.55,19.73,0.537354,27.56,3416.213,169,201.96,3082,23,-169
7647,5/9/2020 6:30,16.38,31.24,2.633,167.05,19.73,0.537354,28.69,3418.743,177,203.535,3025,22.9,-320
7648,5/9/2020 7:00,15.71,50.54,32.692,154.6,19.73,0.537354,28.69,3422.193,148,209.653,2999,22.9,-319
7649,5/9/2020 7:30,11.45,16.26,10.275,167.95,19.73,0.537354,36,3468.203,37,214.608,2994,35.15,-316
7650,5/9/2020 8:00,15.59,10.09,-13.004,212.2,19.73,0.537354,36,3556.263,188,225.474,3035,35.15,-18
7651,5/9/2020 8:30,15.53,13.92,-20.846,242.45,19.73,0.537354,37.72,3528.793,334,234.803,3149,39.84,258
7652,5/9/2020 9:00,24.06,10.71,-26.624,233.8,19.73,0.537354,37.72,3680.013,74,256.173,3291,39.84,264
7653,5/9/2020 9:30,20.68,12.61,-19.611,231.95,19.73,0.537354,36.03,3742.923,217,279.425,3380,45,401
7654,5/9/2020 10:00,19.97,15.34,-5.635,228.55,19.73,0.537354,36.03,3767.813,73,307.528,3379,45,465
7655,5/9/2020 10:30,18.85,21.47,-0.944,227.8,19.73,0.537354,36.04,3708.213,0,336.561,3342,41.33,554
7656,5/9/2020 11:00,23.2,35.95,2.268,216.6,19.73,0.537354,36.04,3691.133,-165,370.45,3255,41.33,510
7657,5/9/2020 11:30,12.4,60.92,7.811,205.85,19.73,0.537354,34.16,3656.488,0,404.734,3170,36.63,513
7658,5/9/2020 12:00,45.03,70.31,8.35,191.25,19.73,0.537354,34.16,3526.323,-150,442.314,3086,36.63,574
7659,5/9/2020 12:30,38.26,10.23,7.649,177.1,19.73,0.537354,32,3523.773,-22,481.299,3061,29.98,454
7660,5/9/2020 13:00,32.52,20.71,12.493,155.95,19.73,0.537354,32,3517.023,-192,528.37,3116,29.98,528
7661,5/9/2020 13:30,17.78,37.81,12.137,130.8,19.73,0.537354,25.54,3441.573,-331,575.494,3033,30,535
7662,5/9/2020 14:00,14.78,44.79,12.926,104.05,19.73,0.537354,25.54,3445.703,-42,635.239,2908,30,576
7663,5/9/2020 14:30,9.3,36.41,9.732,72.45,19.73,0.537354,26.5,3414.403,-519,721.089,2773,33,556
7664,5/9/2020 15:00,8.99,14.75,0.611,78.8,19.73,0.537354,26.5,3203.213,0,791.167,2673,33,595
7665,5/9/2020 15:30,7.62,16.85,7.69,80.75,19.73,0.537354,35,2666.683,-518,864.798,2535,25.69,605
7666,5/9/2020 16:00,0.28,25.03,-0.087,87.8,19.73,0.537354,35,2550.923,-339,967.156,2497,25.69,608
7667,5/9/2020 16:30,6.83,33.23,0.756,91.45,19.73,0.537354,40.84,2480.153,-127,1072.911,2431,21,513
7668,5/9/2020 17:00,7.07,23.89,6.996,97.95,19.73,0.537354,40.84,2040.073,0,1169.024,2370,21,412
7669,5/9/2020 17:30,8.1,37.34,4.642,106.65,19.73,0.537354,45.28,1893.543,-101,1266.043,2329,18.55,313
7670,5/9/2020 18:00,-60.3,60.55,21.01,112.1,19.73,0.537354,45.28,1586.843,-102,1346.621,2276,18.55,422
7671,5/9/2020 18:30,-103.95,123.67,18.116,117.65,19.73,0.537354,44,1547.143,0,1426.989,2226,14.08,592
7672,5/9/2020 19:00,1.6,138.42,14.775,131.65,19.73,0.537354,44,1184.283,0,1527.325,2217,14.08,337
7673,5/9/2020 19:30,-49.26,51.5,23.368,119.15,19.73,0.537354,41,1148.963,-87,1629.948,2213,10.89,283
7674,5/9/2020 20:00,34.1,51.21,23.313,109.85,19.73,0.537354,41,1023.123,-142,1744.854,2225,10.89,235
7675,5/9/2020 20:30,29.63,61.38,14.865,110.2,19.73,0.537354,35.08,979.803,-227,1727.321,2734,6.54,137
7676,5/9/2020 21:00,0,51.42,10.135,96.5,19.73,0.537354,35.08,981.103,-316,1843.286,2719,6.54,120
7677,5/9/2020 21:30,0,86.08,6.962,83.2,19.73,0.537354,39.15,982.783,-389,1959.787,2686,6.54,145
7678,5/9/2020 22:00,0,23.36,9.262,80.75,19.73,0.537354,39.15,1056.453,0,2060.712,2752,6.54,155
7679,5/9/2020 22:30,-1.04,38.73,5.407,88.35,19.73,0.537354,40.22,1078.353,-500,2158.385,2850,7.43,280
7680,5/9/2020 23:00,0,36.49,8.28,90,19.73,0.537354,40.22,1078.853,0,2244.855,2972,7.43,126
7681,5/9/2020 23:30,0,43.41,16.674,73.1,19.73,0.537354,40.22,1079.453,-415,2326.424,3101,12.1,17
7682,5/10/2020 0:00,0,46.72,14.142,67.15,19.73,0.525178,40.22,1080.203,-350,2405.693,3229,12.1,-52
7683,5/10/2020 0:30,4.67,58.91,24.821,74.05,19.73,0.525178,34,1081.103,-344,2483.729,3386,11.69,-96
7684,5/10/2020 1:00,16.54,33.41,27.822,87.5,19.73,0.525178,34,1082.303,-210,2564.857,3506,11.69,-127
7685,5/10/2020 1:30,10.13,25.63,18.723,105.6,19.73,0.525178,30.06,1084.083,-246,2643.279,2924,11.57,-167
7686,5/10/2020 2:00,-64.12,32.63,17.72,99.95,19.73,0.525178,30.06,1086.303,-125,2715.958,2977,11.57,-301
7687,5/10/2020 2:30,-126.1,36.45,13.748,95.9,19.73,0.525178,27.82,1835.623,-222,2773.282,3083,10.91,-406
7688,5/10/2020 3:00,12.85,31.28,13.547,110.45,19.73,0.525178,27.82,1850.718,-189,2853.46,3117,10.91,-370
7689,5/10/2020 3:30,14.67,39.65,18.899,92.55,19.73,0.525178,27.13,1851.878,-227,2932.553,3165,6,-366
7690,5/10/2020 4:00,6.82,38.18,14.386,82.35,19.73,0.525178,27.13,1839.023,-89,3015.223,3186,6,-306
7691,5/10/2020 4:30,1.95,29.73,5.643,86.9,19.73,0.525178,25.65,1839.343,-179,3097.685,3204,2.36,-199
7692,5/10/2020 5:00,6.91,27.95,0,83.65,19.73,0.525178,25.65,1839.723,-171,3158.835,3170,2.36,-252
7693,5/10/2020 5:30,1.2,78.93,3.211,76.9,19.73,0.525178,26.44,1839.873,-343,3218.42,3094,0.89,-242
7694,5/10/2020 6:00,1.22,26.06,1.279,66.5,19.73,0.525178,26.44,1839.293,-380,3256.908,3044,0.89,-166
7695,5/10/2020 6:30,2.46,11.91,-3.276,59.75,19.73,0.525178,27.48,1838.993,-416,3295.779,2993,2.83,-154
7696,5/10/2020 7:00,11.26,12.03,-4.287,59.9,19.73,0.525178,27.48,1839.273,-99,3311.218,2985,2.83,-218
7697,5/10/2020 7:30,43.13,12.13,-15.338,68.55,19.73,0.525178,37.98,1838.993,-260,3328.065,2975,6.08,-355
7698,5/10/2020 8:00,13.54,14,-19.239,84.2,19.73,0.525178,37.98,1858.383,-372,3342.66,3019,6.08,-366
7699,5/10/2020 8:30,6.6,11.79,-13.659,123.1,19.73,0.525178,39.84,1913.728,-509,3379.219,3105,13.97,-365
7700,5/10/2020 9:00,1.22,13.25,-4.822,155.5,19.73,0.525178,39.84,2074.073,-503,3387.9,3232,13.97,-216
7701,5/10/2020 9:30,9.28,14.65,-2.581,174.75,19.73,0.525178,39.84,2138.337,0,3393.356,3325,18,-168
7702,5/10/2020 10:00,11,14.39,-9.014,189.95,19.73,0.525178,39.84,2172.413,0,3384.219,3267,18,-18
7703,5/10/2020 10:30,11,14.24,-0.798,194.65,19.73,0.525178,36.56,2016.383,0,3371.232,3210,15.27,75
7704,5/10/2020 11:00,11,13.77,-0.946,191.35,19.73,0.525178,36.56,1951.683,0,3334.685,3127,15.27,137
7705,5/10/2020 11:30,11,28.53,1.746,175.75,19.73,0.525178,35.15,1964.103,-175,3292.853,3056,16.06,167
7706,5/10/2020 12:00,11.23,56.79,7.297,170.4,19.73,0.525178,35.15,2002.313,0,3231.799,3013,16.06,309
7707,5/10/2020 12:30,5.5,47.1,2.319,175.45,19.73,0.525178,29.49,2083.149,0,3169.4,3002,16.13,367
7708,5/10/2020 13:00,10.09,37.83,1.578,175.25,19.73,0.525178,29.49,2157.763,0,3090.081,3051,16.13,378
7709,5/10/2020 13:30,31.44,43.05,2.113,169.6,19.73,0.525178,23,1591.058,-448,3011.305,2990,10.12,408
7710,5/10/2020 14:00,68.74,56.2,2.785,163.85,19.73,0.525178,23,1247.124,-547,2958.395,2871,10.12,416
7711,5/10/2020 14:30,19.71,33.23,1.473,147.95,19.73,0.525178,22.9,1113.803,-307,2918.622,2732,5.47,442
7712,5/10/2020 15:00,16.48,20.36,-1.953,144.05,19.73,0.525178,22.9,807.353,-166,2857.268,2595,5.47,536
7713,5/10/2020 15:30,-53.54,15.61,-1.923,133.55,19.73,0.525178,35.15,794.853,-15,2794.263,2507,2.07,593
7714,5/10/2020 16:00,1.91,16.32,-8.72,123.2,19.73,0.525178,35.15,782.253,177,2715.686,2463,2.07,593
7715,5/10/2020 16:30,0,16.38,-13.651,139.35,19.73,0.525178,39.84,786.503,216,2633.831,2396,0.13,631
7716,5/10/2020 17:00,0,15.71,-17.761,108.55,19.73,0.525178,39.84,785.803,315,2545.537,2323,0.13,395
7717,5/10/2020 17:30,0,11.45,-20.691,65.9,19.73,0.525178,45,785.103,150,2457.127,2279,-0.01,193
7718,5/10/2020 18:00,0,15.59,-8.163,41.9,19.73,0.525178,45,784.403,379,2382.589,2219,-0.01,337
7719,5/10/2020 18:30,0,15.53,-6.905,25.4,19.73,0.525178,41.33,783.753,627,2308.73,2219,-2.34,429
7720,5/10/2020 19:00,0,24.06,0.623,5.55,19.73,0.525178,41.33,926.253,0,2232.863,2185,-2.34,219
7721,5/10/2020 19:30,0,20.68,7.539,-16.25,19.73,0.525178,36.63,920.903,571,2159.532,2160,-0.02,74
7722,5/10/2020 20:00,0,19.97,9.96,-53.95,19.73,0.525178,36.63,920.403,365,2107.743,2189,-0.02,16
7723,5/10/2020 20:30,0,18.85,10.114,-63.85,19.73,0.525178,29.98,920.003,38,2185.671,2669,0.16,-165
7724,5/10/2020 21:00,0,23.2,8.28,-100.15,19.73,0.525178,29.98,932.953,314,2138.097,2717,0.16,-34
7725,5/10/2020 21:30,20.76,12.4,-0.283,-109.5,19.73,0.525178,30,1098.856,15,2097.376,2748,15.95,-165
7726,5/10/2020 22:00,43.08,45.03,1.065,-126.85,19.73,0.525178,30,1669.008,-313,2074.201,2930,15.95,-262
7727,5/10/2020 22:30,43.1,38.26,0.565,-131,19.73,0.525178,33,2047.336,-519,2066.312,3132,22.08,-196
7728,5/10/2020 23:00,30.92,32.52,0.441,-123.05,19.73,0.525178,33,2454.463,-604,2110.031,3384,22.08,-327
7729,5/10/2020 23:30,17.69,17.78,-0.95,-119.55,19.73,0.525178,25.69,3034.388,-410,2146.359,3622,23.42,-485
7730,5/11/2020 0:00,14.01,14.78,-5.121,-156.95,19.44,0.519943,25.69,3021.173,0,2185.996,3906,23.42,-516
7731,5/11/2020 0:30,12.52,9.3,-12.35,-231.5,19.44,0.519943,21,2971.203,-474,2216.978,4023,23.16,-666
7732,5/11/2020 1:00,10.22,8.99,3.575,-215.55,19.44,0.519943,21,2808.118,-373,2206.408,4123,23.16,-533
7733,5/11/2020 1:30,12.45,7.62,-8.578,-290.2,19.44,0.519943,18.55,2751.863,-279,2180.005,3331,20.71,-373
7734,5/11/2020 2:00,12.96,0.28,-28.435,-314.95,19.44,0.519943,18.55,2725.341,-157,2142.285,3349,20.71,-225
7735,5/11/2020 2:30,13.13,6.83,-36.46,-332.95,19.44,0.519943,14.08,3305.603,-644,2137.012,3391,23.3,-47
7736,5/11/2020 3:00,13.66,7.07,-38.033,-395.45,19.44,0.519943,14.08,3338.603,-261,2047.708,3406,23.3,-269
7737,5/11/2020 3:30,10.44,8.1,-27.572,-292.6,19.44,0.519943,10.89,3367.423,-354,1951.728,3412,29.13,-348
7738,5/11/2020 4:00,13.93,-60.3,-22.64,-74.15,19.44,0.519943,10.89,3386.753,0,1848.591,3481,29.13,-195
7739,5/11/2020 4:30,24.12,-103.95,-16.907,152.65,19.44,0.519943,6.54,3383.983,-284,1750.93,3543,24,-150
7740,5/11/2020 5:00,14.76,1.6,-15.122,182.3,19.44,0.519943,6.54,3365.413,-451,1641.95,3470,24,-227
7741,5/11/2020 5:30,11.23,-49.26,-7.653,288.9,19.44,0.519943,6.54,3258.758,-194,1540.863,3365,20.66,-291
7742,5/11/2020 6:00,11.01,34.1,1.064,322.15,19.44,0.519943,6.54,3059.703,-17,1474.637,3346,20.66,-353
7743,5/11/2020 6:30,8.14,29.63,6.996,466.35,19.44,0.519943,7.43,3035.933,-15,1414.621,3337,20.66,-424
7744,5/11/2020 7:00,10.17,0,0.832,386.5,19.44,0.519943,7.43,3059.033,76,1383.741,3339,20.66,-468
7745,5/11/2020 7:30,-2.12,0,-6.439,417.75,19.44,0.519943,12.1,3237.833,-165,1354.131,3364,31,-521
7746,5/11/2020 8:00,-1.01,0,-8.345,435.45,19.44,0.519943,12.1,3380.163,-465,1321.268,3416,31,-450
7747,5/11/2020 8:30,6.45,-1.04,-9.109,334.4,19.44,0.519943,11.69,3434.313,-416,1459.23,3538,33.53,-482
7748,5/11/2020 9:00,10.29,0,-9.762,399.3,19.44,0.519943,11.69,3516.143,-315,1390.586,3675,33.53,-451
7749,5/11/2020 9:30,9.6,0,-10.708,359.2,19.44,0.519943,11.57,3588.583,-285,1315.287,3700,38.19,-384
7750,5/11/2020 10:00,8.89,0,-7.18,369.3,19.44,0.519943,11.57,3591.023,-269,1237.036,3612,38.19,-341
7751,5/11/2020 10:30,9.26,4.67,0.003,292.75,19.44,0.519943,10.91,3733.263,-354,1154.505,3544,38.19,-309
7752,5/11/2020 11:00,9.79,16.54,6.081,343.65,19.44,0.519943,10.91,3720.123,-382,1062.629,3430,38.19,-248
7753,5/11/2020 11:30,65.73,10.13,-1.47,256.8,19.44,0.519943,6,3731.493,-369,968.645,3348,37.44,-124
7754,5/11/2020 12:00,131.32,-64.12,-7.193,141.6,19.44,0.519943,6,3742.683,-367,882.723,3317,37.44,-224
7755,5/11/2020 12:30,119.67,-126.1,-3.464,138.05,19.44,0.519943,2.36,3743.373,-321,800.742,3306,38,-348
7756,5/11/2020 13:00,67.67,12.85,5.347,378.35,19.44,0.519943,2.36,3721.973,-230,727.204,3330,38,-123
7757,5/11/2020 13:30,94.64,14.67,-5.511,246.65,19.44,0.519943,0.89,3616.483,-247,658.871,3260,34.65,17
7758,5/11/2020 14:00,61.22,6.82,-8.3,305.35,19.44,0.519943,0.89,3575.413,-268,624.189,3099,34.65,-111
7759,5/11/2020 14:30,60.87,1.95,-1.748,393.15,19.44,0.519943,2.83,3425.313,-122,656.535,2939,33.01,-96
7760,5/11/2020 15:00,44.4,6.91,-5.039,312.4,19.44,0.519943,2.83,2984.943,-272,612.035,2778,33.01,-290
7761,5/11/2020 15:30,39.36,1.2,0,438.9,19.44,0.519943,6.08,2900.593,-157,571.083,2672,29.03,-505
7762,5/11/2020 16:00,19.13,1.22,0,478.25,19.44,0.519943,6.08,2486.973,-15,539.001,2611,29.03,-439
7763,5/11/2020 16:30,25.2,2.46,0,519.15,19.44,0.519943,13.97,2496.213,-28,509.967,2556,27.35,-491
7764,5/11/2020 17:00,38.87,11.26,3.985,621.3,19.44,0.519943,13.97,2377.403,0,489.127,2468,27.35,-495
7765,5/11/2020 17:30,44.79,43.13,4.036,599.95,19.44,0.519943,18,2434.163,-136,469.967,2419,27.73,-587
7766,5/11/2020 18:00,27.86,13.54,5.014,676.4,19.44,0.519943,18,2455.393,-286,459.469,2367,27.73,-501
7767,5/11/2020 18:30,42.46,6.6,0.863,646.05,19.44,0.519943,15.27,2453.493,-206,451.645,2332,26.53,-464
